writing_id,cefr_level,topic_id,sentence_index,sentence,cluster_id,cluster_id_v2
310310,C2,43,3,"Women can wear a formal dress,not colors so striking, straight skirt ,a cotton blouse,formal shoes,a scarf.",6,14
310310,C2,43,4,"They can't wear tight pants,mini shirts,baggy pants.",6,14
310310,C2,43,5,"Please let me know about this dress code, maybe you can think in any improve.",6,14
310310,C2,43,6,Regards Alex,-1,5
965238,C2,45,0,Dear All; I am proposing PRto change the current place becauseMW it is very small and the cost is expensive.,21,18
965238,C2,45,1,"I understand that will WCwe should be Dgo to out of ARthe city downtown, RS the office room Dis biggest WCbigger than here.",-1,-1
965238,C2,45,2,Other WCAnother advantage is the price around 30% cheaper and next theD to many restaurants.,-1,18
965238,C2,45,3,"Our team is very important for us, but is necessary PRto cut expense.",21,41
965238,C2,45,4,WCexpenses.,-1,8
965238,C2,45,5,I suggest that we need PRto meet and talk about my proposal at our next conference call.,21,27
965238,C2,45,6,Best Regards; Rossoni,-1,5
593131,C2,48,0,Hi.,12,1
593131,C2,48,1,"I'm fine, thanks.",10,-1
593131,C2,48,2,"I'd like to meet youPU, but I'm busy on Tuesday at a meeting of businessWObusiness meeting.",21,35
593131,C2,48,3,We can not score for ThursdayWCCan we change the meeting day to Thursday?,24,-1
593131,C2,48,4,I will be happy to receiveMW you.,10,16
593131,C2,48,5,If possible selectWCcould we meet for dinner forPRat 8 pm.,24,20
593131,C2,48,6,n the days ofPROn Thursday and Friday the city is more quiet and the restaurant too.,-1,9
593131,C2,48,7,Mark the return flight for later.,31,10
593131,C2,48,8,Thanks for compression and welcome.WC Please let me know if you are available Luiz,-1,5
892932,C2,42,0,"I had anARa big accident last summer when I wasD spend the holidays at my aunt's house.AS I wasD I was going to swim in the pool when I slipped and fell, hit his mouth on the floor and broke two teeth.AS I felt a lot of pain, bled a lot and my aunt took me to the hospital near their home.",14,6
892932,C2,42,1,"Dr. Paul prescribed me some medicine and in a few days is fine, but my teeth were horrible.",14,6
1127204,C2,45,0,We hold a medical conference in a large hall every year.,-1,-1
1127204,C2,45,1,I propose that it take place every other year to cut expenses.,21,-1
1127204,C2,45,2,"I know our director likes showy and large-scale conferences, but they cost too much and take a lot of time.",-1,18
1127204,C2,45,3,"The doctors and comedicalsSPco medicals don't have so much time, so their presentations and researches seem to become more inaccurate year by year.",-1,-1
1127204,C2,45,4,"If the conference takes place biennially, the staffs will do the Dbetter works and our director will be satisfied with that.",-1,-1
1127204,C2,45,5,I think my proposal has more advantages than disadvantages.,21,41
270461,C2,45,0,"Hello, everyone, nice to meet you, I'm Ella, I am from China, now is working in a US company as a customer service, I have worked for 5 years, I like music, reading, travel, spending time with family and friends.",25,3
270461,C2,45,1,"Normally, I go to work at 8 oclock and back home at 6 oclock.",24,21
270461,C2,45,2,Wish you happy every day,-1,31
152165,C2,45,0,My family is a very normal family.,20,25
152165,C2,45,1,My father is really hard-working and he's a generous person; he's fairly available.,20,36
152165,C2,45,2,My mother is a housewife and she is quite organized and patient; she isn't forgetful.,20,36
152165,C2,45,3,My brother is really moody!,20,8
152165,C2,45,4,"Sometimes he's helpful, but often he's lazy and impatient.",21,36
152165,C2,45,5,"He isn't very successful, but he's responsible.",21,36
152165,C2,45,6,"At the end, I'm the youngest of the family; I'm quite ambitious and adventurous.",20,25
152165,C2,45,7,I'm a bit patient and I am not very talkative.,21,36
152165,C2,45,8,I'm honest and self-confident.,21,36
307045,C2,46,0,Dear Polaris thanks you for contact me to help you leve the adiction to shopping.,-1,5
307045,C2,46,1,"Fristly you have to make a plant to stop shopping, for example you should set up a date to stop shopping.",-1,12
307045,C2,46,2,Secondly avoid go to place the invite to shop.,8,-1
307045,C2,46,3,"Therdly make a list tha everything that you have, this help you to notice that you don't need nathing more Finally you have to joing to a grup of support, this meke you live much easy.",21,30
94894,C2,42,0,Hi Aunt Alice; I am great thank you .,-1,5
94894,C2,42,1,"About the travel documents .It's really important that you bring your passport,e-tiket and visa to the airport with you .",31,10
94894,C2,42,2,"Keep them in a safe place.You can get luggage tags at the check in if you don't have any .You write your name and address on them ,and attach them to your suitacses ,at the check-in the receptionist will give you a boarding pass ,You need that to get on the plane,so don't lose it!",-1,10
94894,C2,42,3,"You don't need to bring a map ,because I can show you around.",10,37
94894,C2,42,4,Best wishes Jenny Thank you!,-1,5
180179,C2,48,0,Hi!I'm extremely WCvery well.,12,1
180179,C2,48,1,I'm afraidD.,10,-1
180179,C2,48,2,I will be busy at the lunchtime.,5,20
180179,C2,48,3,I would like to reschedule it.,24,35
180179,C2,48,4,Why don't we have dinner after 6 pm?,24,20
180179,C2,48,5,I know one WCa very good restaurant.,28,39
180179,C2,48,6,There are always fresh and tasty dishes.,28,39
180179,C2,48,7,Music is not loud and people are polite.,-1,22
180179,C2,48,8,See you!,10,16
123390,C2,42,0,"Hi Jane, We are looking forward to see you.well,E-ticket the ticket which you can copy it from your computer.you need to take your passport,in the airport you optain Luggage tags,boarding pass,on the airplan you optain arrival card.",31,10
123390,C2,42,1,love you,2,-1
825178,C2,41,0,"To : xxx@mn.com , xxx@mn.com from : CFrom : xxx@mn.com subject : CSubject : Summary of mondays WCMonday's budget meeting I am writing to summarrize our meeting about the TDH project .",21,27
825178,C2,41,1,- Sara asked who is working on the project - Dana said that jay CJay and nouf CNouf are working on the project fainalySPfinally !,-1,-1
825178,C2,41,2,action item Dana said that she can comfirmSPconfirm that on fridayCFriday Thank you ....,21,-1
310755,C2,43,0,"ISDearHermanPU,Dress CodePU:All employees must follow this dress code when they are in the office.Male employees cant wear ARacap baseballWObaseball cap or clothes too bag WCbaggy and looseISclothes.",6,14
310755,C2,43,1,"They can wear, Dclassic fashion clothes, for example, navy blue suit PLsuitsandARa tie or brown suit PLsuits and shirtPLshirts.",6,14
310755,C2,43,2,Female employees can't wear clothes that are short and tight.,6,14
310755,C2,43,3,"They can wear suit PLsuits and silk scarfPLscarves.Men and women should wear clothes makes theXCmade of natural fabrics, like a cotton, leather, silk etc.I hope I have helpedISyou.Daniel",6,14
392148,C2,43,0,"Dear Herman, below the new dress code for all office's employees.",6,14
392148,C2,43,1,"Men's dress code: all men can wear suits with white cotton shirt and black tie; they can't wear jeans or informal garments, like a baggy jeans or t-shirt.",6,14
392148,C2,43,2,"Women's dress code: all women can wear suits or long dress; please make attention on size and lenght, they can't wear skirts too short or too tight pants and polyester's blouses.",6,14
392148,C2,43,3,Best regards Daniel,-1,5
44454,C2,42,0,Hi Aunt Jane!,-1,1
44454,C2,42,1,it is a great news!,10,34
44454,C2,42,2,Are you going to visit someone or just having hollidays?,8,-1
44454,C2,42,3,"well, I will explain to you about e-tickets, is quite easy.",-1,18
44454,C2,42,4,"First you have to get in to the web site of the air line, then you have to check out all your personal information, after that you have to print it.",31,10
44454,C2,42,5,Y ou will give that to the customs officer.,31,7
44454,C2,42,6,"Dont forget to carry on your passport and visa, this is very important.",31,10
44454,C2,42,7,Have a nice trip!,-1,31
44454,C2,42,8,See you soon,10,16
820632,C2,46,0,"I don't like video games, but sometimeWCsometimes, I try to play on the tablet.",24,23
820632,C2,46,1,"I have a gamePU, thisWCit's name is CANDY CRUSH,PU.",27,15
820632,C2,46,2,"RS thereCThere areAS MWa few sweetPLsweets with a lot of colours, but you must destroy the purple gelatines.",-1,39
820632,C2,46,3,"If the purple gelatines are not destroyVTdestroyedPU, youAS MWwill lose.",-1,39
820632,C2,46,4,"RS This game is easy, there is not ofWCmany rules; I try to destroy the gelatines but I AM UNDERSTOODWCget outplayed often.",-1,23
663092,C2,44,0,"To:xxx@WCTo: rafael xxx@yahoo.com From:AS xxx@yahoo.com Subject:AS Vegas networking event Hi,PU!",21,27
663092,C2,44,1,"Rafael.PU, I just returned from a successful networking eventAS  RSin Las Vegas last week in the Palacios CasinoPU.",21,-1
663092,C2,44,2,RSa CA large group of owner executives were there to shareAS  RSIdeas Cideas about PRon how to decrease maintenance cost for propertiesPU.,21,-1
663092,C2,44,3,the CThe best Idea Cidea was probably a free training and orientation for all the co-workersPU.,21,-1
663092,C2,44,4,Wedside people seemedAS  RSexited SPexcited about my Idea Cidea and the owners too.,21,-1
663092,C2,44,5,I'll tell you more when I see you next week.,10,16
483152,C2,42,0,"Dear Aunt Jane, I'm so exciting for your visit to the USA.",-1,34
483152,C2,42,1,"A e-ticket is a ticket that you buy in internet, later you print it in your home and you show it in the airport.",-1,10
483152,C2,42,2,"You need your passport, you need it to enter in other country.",31,10
483152,C2,42,3,I think it's all you need to know or maybe you only need to ask that questions to your daughter Mary.,-1,8
483152,C2,42,4,See you later!,10,16
483152,C2,42,5,Karla.,26,8
1189532,C2,43,0,I have worked for a company for five years and we have some serious problems there.,21,42
1189532,C2,43,1,"The business are AGis doing very well, but I have not seen the employees happy with the company, I think the biggest problem of the company is the valorization of the employees.",21,41
1189532,C2,43,2,A solution would be that the managers could analize SPanalyze the employee separately and make a report to the financial director that could know who is working well and who is working bad.,21,41
1189532,C2,43,3,So the company could valorize who really deservesMW it.,21,41
1189532,C2,43,4,butCBut while it not happens we continue to hear reclamations SPreclamation from the employees.,21,-1
802453,C2,41,0,"To: xxx@hum.com; xxx@hum.com; xxx@hum.com From: xxx@nk.com Subject: Sumamary of last meeting Dear teamCTeam, Here's a summary of our sales meeting: * Carol asked how many new customers we have.",21,27
802453,C2,41,1,Fernan said we have about 30 new customers * Brian asked what we're doing VTto increase sales.,21,41
802453,C2,41,2,Fernan said we should pay more to salespeople with big sales.,21,41
802453,C2,41,3,Action item: Fernan said that we need to think of anything else that will increase sales.,21,41
802453,C2,41,4,Thanks.,-1,5
802453,C2,41,5,HD,9,8
464215,C2,43,0,Dress Code:This is a new dress code for the employees.,6,14
464215,C2,43,1,"It''s important to follow thisPLthese directions for the company could to maintain a good image in the marketEXto maintain the good image of the company.Men:Male should wear suits, shirts, tie, smart pants and clean shoes.",6,14
464215,C2,43,2,"They must toD wear natural fabrics like cotton and silk.Women:Female should wear skirts to the knees, smart women suits, cotton or silk blouses, dresses, scarfs and bags.",6,14
464215,C2,43,3,No bold colors please.,6,14
132225,C2,44,0,"Dear HR, According to my plan, I gotXChave some competences I think what I need includingXCthat include marketing,PU sales,PU organizedXCorganization, PSand management skillPLskills.PU There wereXCare several opportunities for a travelPStravelling on business inPRto ARthe USA to face some critical issues from customers.",21,42
132225,C2,44,1,For the duration of the workD I can alwaysD achieve every tasksXCtask my boss askedVTasks.,21,36
132225,C2,44,2,I look forward to your invitation.yoursCYours sincerelyCurtis Wu,8,16
891542,C2,42,0,I had an accident last year when I was arriving at my boyfriend's house.,14,6
891542,C2,42,1,We were going to motorcycle to house hisWOhis house  when the motorcycle slipped in the street.,15,6
891542,C2,42,2,I broke my leg and hurt my head.,14,6
891542,C2,42,3,I was WCwent to the hospital and was examined.,14,6
891542,C2,42,4,The doctor prescription WCprescribed me medicine.,14,6
891542,C2,42,5,Two month PLmonths after I MWwas really better and my boyfriend too.,21,-1
58621,C2,45,0,"Hello, I'm Elena.",27,2
58621,C2,45,1,I have a very nice family.,20,25
58621,C2,45,2,I live with my fiance and we are planning to get married this summer.,21,40
58621,C2,45,3,I'm easy-going and a bit lazy.,21,36
58621,C2,45,4,My fiance is both hard-working and patient.,21,36
58621,C2,45,5,"And of course he is a very smart and a brave, but sometimes a bit lazy as I.",21,36
58621,C2,45,6,His mother is both noisy and not patient.,-1,36
58621,C2,45,7,My mother is also a very smart and hard-working.,20,36
58621,C2,45,8,I really like my family.,20,25
58621,C2,45,9,I hope we will live long and happily.,-1,29
10069,C2,44,0,"I am interestedXCwould like to apply my reduseSPresume to the Marketing Position.I am ambitiusSPambitious, realiableSPreliable and hard-workPShard-working.",21,-1
10069,C2,44,1,"I have large sales, customer service, client relation and management skills.I look forward VTam looking forwardto meet WCmeetinga ARaninterview.Your WCYours<<Faithfully<<C, PU<faithfully,",21,16
789187,C2,43,0,I worked for a school thatWCwhere there was a headmaster very offensive and inflexible.,21,43
789187,C2,43,1,"She treated badD students, teachers, parents and all school's employeesMW badly.",21,43
789187,C2,43,2,One day I asked her why she treated badD everybody MWbadly and she replied meD that there was organization in that school because MWof its very important discipline.,21,43
789187,C2,43,3,I told her that we were in a school and everybody needed to be respected.,21,43
